Manuscript ID,Manuscript Title,Manuscript Type,Author Names,Submission Date,Published after
RCSJ-2016-0321,Coding in Surgery: Impact of a specialised coding proforma in Hepato-pancreato-biliary surgery,Original research – Annals (clinical),"Murphy, Jennifer; May, Charlotte; DiCarlo, Sara; Beckingham, Ian; Cameron, Iain; Gomez, Dhanwant",2016,2015
RCSJ-2016-0323,The capillary sign confirms glenohumeral joint entry in shoulder arthroscopy,Technical papers,"Mayne, Alistair; Jariwala, Arpit",2016,2015
RCSJ-2016-0325,Case Report: Simultaneous Endovascular Repair of a Thoracic Aortic Injury during Posterior Pedicle Screw Removal,Case reports,"Martin, Serena; Lindsay, Richard; Darwish, Nagy; Baker, Robin",2016,2015
RCSJ-2016-0326,Patient Assessment of the Consent Process After Open Inguinal Hernia Repairs,Original research – Annals (clinical),"Khan, Muhammad; Sinha, Sidhartha; Shaygi, Behnam; Vitish-Sharma, Parveen; Loizides, Sofronis; Ratnasingham, Kumaran; Ashraf, Nadeem; Uzzaman, Mohsin",2016,2015
RCSJ-2016-0327,Retraction of the Gallbladder in Single Incision Laparoscopic Cholecystectomy,Technical papers,"Brown, Oliver; Keogh, Kenneth; Wong, Chris",2016,2015
RCSJ-2016-0328,Emergency care recognition and management of button battery ingestion: A multi-centre/ regional perspective.,Original research – Annals (clinical),"DARR, ADNAN; Mughal, Zahir; Siddiq, Somiah; Jolly, Karan; Doshi, Jayesh",2016,2015
RCSJ-2016-0331,"Surgical treatment of chronic multivascular mesenteric ischemia in a patient with antiphospholipid syndrome, abdominal aortic aneurism, and renal cancer: when planning overwhelms complexity.",Case reports,"Paliogiannis, Panagiotis; Feo, Claudio; Pinna, Antonio; Farina, Giulia; Vidili, Gianpaolo; Porcu, Alberto",2016,2015
RCSJ-2016-0332,TRACHEAL RESECTION SAVING THE PREVIOUS SUPRACRICOID LARYNGECTOMY. The role of surgical palliation.,Case reports,"Dallari, Stefano",2016,2015
RCSJ-2016-0333,Early term results of a Novel Bespoke Suture-Button Construct for Acute Ankle Syndesmotic Injuries; A prospective clinical and radiological analysis.,Original research – Annals (clinical),"Imam, Mohamed; Mathanna, Ahmed; Hassan, Abdel; Nabil, Mohamed",2016,2015
RCSJ-2016-0334,How should we effectively train transplant surgeons in the UK? A survey of Consultant and Trainees views,Original research – Annals (clinical),"Phillips, Benedict; Gilbert, James; Khambalia, Hussein; Fernando, Bimbi",2016,2015
RCSJ-2016-0335,How to avoid conflict of tibial tunnels in cruciate ligament reconstruction and / or meniscal transplantation / root repair in lateral closing wedge upper tibial osteotomy.,Technical papers,"Gifford, Peter; Williams, Andrew",2016,2015
RCSJ-2016-0336,A reminder of the association of <i>Clostridium septicum</i> infections with colorectal malignancy and immunosuppression,Case reports,"Urriza Rodriguez, Daniel; Berry, David; Howse, Frances",2016,2015
RCSJ-2016-0337,"Unexpected findings in the routine histopathological examinations of appendectomy specimens: a retrospective analysis of 1,970 patients",Original research – Annals (clinical),"Dincel, Oguzhan; Goksu, Mustafa; Türk, Bilge; Pehlivano?lu, Burçin; ?sler, Serap",2016,2015
RCSJ-2016-0338,An atypical presentation of lumbar Chordoma with bilateral knee pain in a patient with Ankylosing Spondylitis,Case reports,"Virdi, Gurnam; McGraw, Iain; MacDuff, Elaine; Periasamy, Kumar; Sharma, Himanshu",2016,2015
RCSJ-2016-0339,ECG dots to help alignment in unicompartmental knee replacements (UKR),Technical papers,"Gough, Anthony; Williams, Huw; Kincaid, Robin",2016,2015
RCSJ-2016-0340,Tricks for Single Port Laparoscopic Surgery,Technical papers,"Jwan, Jwen",2016,2015
RCSJ-2016-0342,The long and dramatic history of surgical infections,Original research – Bulletin (non-clinical),"sabbatani, sergio; Catena, Fausto; ansaloni, luca; sartelli, massimo; coccolini, federico; di saverio, salomone; catena, rodolfo; de simone, belinda; de angelis, nicola; abongwa, harishine; merigo, giulia; biondi, antonio",2016,2015
RCSJ-2016-0343,GASTRIC OUTLET OBSTRUCTION AND INTUSSUSCEPTION FOLLOWING FREY’S PROCEDURE IN A PATIENT WITH CHRONIC PANCREATITIS- A CASE REPORT,Case reports,"Mohsina, Subair; Sureshkumar, Sathasivam; Sreenath, Gubbi; Deepak, Bharathi; Kate, Vikram",2016,2015
RCSJ-2016-0344,Trends in Upper Tract Stone Disease in England: Evidence from the Hospital Episodes Statistics (HES) Database,Original research – Annals (clinical),"Rukin, Nick; Siddiqui, Zain; Chedgy, Edmund; Somani, Bhaskar",2016,2015
RCSJ-2016-0346,Parastomal hernia following cystectomy and ileal conduit urinary diversion: a Systematic Review,Review articles,"Narang, Sunil; Alam, Nasra; Campain, Nick; Pathak, Samir; McGrath, John; Daniels, Ian; Smart, Neil",2016,2015
RCSJ-2016-0347,AN AFFORDABLE CUSTOM-BUILT NEGATIVE PRESSURE WOUND THERAPY DEVICE,Technical papers,"Isaac, Shazli; Salim, Mohamed El-Amin; AHMED, IHAB",2016,2015
RCSJ-2016-0348.R1,The ‘double-bend’ technique in intramedullary nailing with blocking wires,Technical papers,"Vris, Alexandros; Kwok, Iris; Heidari, Nima",2016,2015
RCSJ-2016-0349,Penetrating Abdominal Injuries During the Syrian War; a Retrospective Study Conducted on Syrian Victims from October 2012 to June 2013,Review articles,"Arafat, Shawqi; Alsabek, Mhd Belal; Aldirani, Alaa; Ahmad, Mousa; Hamo, Iman; Munder, Eskander",2016,2015
RCSJ-2016-0350,Gastric metastasis from lobular carcinoma of the initial diagnosis breast cancer?A case report and literature review,Case reports,"Qianqian, Guo",2016,2015
RCSJ-2016-0351,Comparison of different biomarkers in assessing severity of acute appendicitis,Original research – Annals (clinical),"yang, peng",2016,2015
RCSJ-2016-0352,Contained tubular local autologous bone graft for postero-lateral spinal fusion,Technical papers,"Dick, Alastair; Liantis, Panagiotis",2016,2015
RCSJ-2016-0353,Posterior shoulder dislocation as a post-operative complication of carotid endarterectomy: case report and review of literature.,Case reports,"Melnik, Idit; Atoun, Ehud; Debi, Ronen; Harach, Yafim; Levy, Ofer; Yoffe, Boris",2016,2015
RCSJ-2016-0354,THE USE OF QUESTIONNAIRES TO SURVEY UK-WIDE PRACTICE IN THE MANAGEMENT OF ACHALASIA,Original research – Annals (clinical),"El Kafsi, Jihène; Foliaki, Antonio; Dehn, Thomas; Maynard, Nicholas",2016,2015
RCSJ-2016-0355,"Castleman's Disease - Surgical Treatment, Case Reports",Case reports,"Penka, Igor; Kala, Zdenek; Zetelova, Andrea; Kunovsky, Lumir; Szturz, Petr; Kren, Leos; Mechl, Marek; Rehak, Zdenek; Hanke, Ivo",2016,2015
RCSJ-2016-0358,Laryngocoeles and vocal cord polyps: a new association?,Case reports,"Mole, Rosalind; Hayes, Stephen; Dennis, Simon",2016,2015
RCSJ-2016-0359,Surgical indications for transurethral resection of the prostate and associated complications: 2271 cases in two decades,Original research – Annals (clinical),"GUO, Runqi; YU, Wei; MENG, Yisen; ZHANG, Kai; XU, Ben; XIAO, Yunxiang; Wu, Shiliang; PAN, Bainian",2016,2015
RCSJ-2016-0360,Agenesis of the Dorsal Pancreas associated with Mucinous Adenocarcinoma and Cystic Teratoma: a case report and literature review,Review articles,"El Asmar, Antoine; Saikaly, Elias; Abi Fadel, Fahim; Aoun, Mona; El Rassi, Ziad",2016,2015
RCSJ-2016-0361,Transparent adhesive drape fixation of skin pads for surgical skills training.,Technical papers,"Beamish, Andrew; Sharrock, Anna; Park, Hyunmi",2016,2015
RCSJ-2016-0362,Absorbable Polydioxanone suture provides fewer wound complications in acute Tendo-Achilles rupture repair.,Original research – Annals (clinical),"Baig, Muhammad",2016,2015
RCSJ-2016-0364,How to avoid exposed knots in continuous subcuticular skin closure: a modified Aberdeen knot technique.,Technical papers,"Yii, Nathan; Tay, Yeng; Yii, Ming Kon",2016,2015
RCSJ-2016-0367,Adequate Imaging of Extensor Mechanism Injuries,Original research – Annals (clinical),"Fishlock, Adelle; Martin, Ellen; Newman, James",2016,2015
RCSJ-2016-0368,A Safe Method of Stuck Bone Anchor Removal,Technical papers,"King, Ana; Fleming, Simon; Auplish, Sunil",2016,2015
RCSJ-2016-0369,Electronic dictation reduces the time lapse between dictation and transcription,Original research – Bulletin (non-clinical),"Mayberry, Tamsin; Lewis, Steve",2016,2015
RCSJ-2016-0370,Use of Capillary Action in Laparoscopic Surgery,Technical papers,"Thaventhiran, Anthony; Davies, James; Lamparelli, Michael",2016,2015
RCSJ-2016-0371,Rare cases imitating acute appendicitis: three case reports and a review of literature,Case reports,"Kunovsky, Lumir; Kala, Zdenek; Mitas, Ladislav; Can, Vladimir; Dolina, Jiri; Nemcova, Eva; Klvacova, Lada; Gajdosova, Tatiana; Penka, Igor",2016,2015
RCSJ-2016-0372,Sudden Intraventricular Conduction System Defect Prior to Urgent Coronary Artery Revascularization,Case reports,"Harky, Amer; Bashir, Mohamad; Lees, Martin; Roberts, Neil",2016,2015
RCSJ-2016-0375,Acute Compartment Syndrome of the limb in a Major Trauma Centre (MTC),Original research – Annals (clinical),"McMahon, Dominic; Elsayed, Mohammed; Ghosh, Kanishka",2016,2015
RCSJ-2016-0377,Right hemicolectomy for acute appendicitis secondary to breast cancer metastases,Case reports,"Ng, Chieh Yih Deborah; Rao, Nandini; Chuah, Khoon Leong; Shelat, Vishalkumar",2016,2015
RCSJ-2016-0380,Massive Paradoxical Embolic Stroke in a Patient with Postoperative Bilateral Pulmonary Emboli and a latent Patent Foramen Ovale,Case reports,"Harky, Amer; Garner, Megan; Gobindpuri, Avinder; Jones, Phil",2016,2015
RCSJ-2016-0381,Sudden Intraventricular Conduction System Defect Prior to Urgent Coronary Artery Revascularization,Case reports,"Harky, Amer; Bashir, Mohamad; Less, Martin; Roberts, Neil",2016,2015
RCSJ-2016-0382,Improving documentation in operation notes: an audit against the Royal College of Surgeons Good Surgical Practice (2014) guidelines,Original research – Annals (clinical),"Parwaiz, Hammad; Perera, Rushan; Creamer, Johnathan; Macdonald, Hamish; Hunter, Ian",2016,2015
RCSJ-2016-0383,Ruptured Splenic Artery Aneurysms in Consecutive Pregnancies,Case reports,"Bhatt, Nikita; Pervez, T; Kavanagh, Eamon; Merrigan, Anne",2016,2015
RCSJ-2016-0386,The diagnosis and management of anal melanoma. Case report and literature review.,Case reports,"Tutino, Roberta; Clerico, Giuseppe; Realis Luc, Alberto; Gallo, Gaetano; Trompetto, Mario",2016,2015
RCSJ-2016-0388,THE ROLE OF LEADERSHIP IN SURGERY,Review articles,"Oliveira-Cunha, Melissa; Chaudhri, Sanjay",2016,2015
RCSJ-2016-0390,Fracture Neck of Femur Proforma Generates More Revenue from the Best Practice Tariff,Original research – Bulletin (non-clinical),"Shah, Siddharth; Ali, Fazal",2016,2015
RCSJ-2016-0391,Apical node involvement following colorectal cancer resections: clinical characteristics and prognostic factors.,Original research – Annals (clinical),"Gravante, Gianpiero; Elshaer, Mohamed; Parker, Rupert; Mogekwu, Adimabua Christopher; Humayun, Nada; Thomas, Katie; Alhammali, Tariq; Aboelkassem, Ahmad Ibrahem; Rahman, Ehsan Ur; Sorge, Roberto; Gardiner, Katy; Al-Hamali, Salem; Rashed, Mohamed; Kelkar, Ashish; El-Rabaa, Saleem; Agarwal, Roshan",2016,2015
RCSJ-2016-0392,Improving volar slabs using a thermoplastic mould,Technical papers,"Bola, Sumrit; Chawla, Reema; Camp, David",2016,2015
RCSJ-2016-0394,A severe soft tissue infection masquerading as necrotising fasciitis in a 31-year-old lady with a background of right thigh arteriovenous malformation,Case reports,"Hever, Pennylouise; Cavale, Naveen",2016,2015
RCSJ-2016-0396,JJ ureteric stent forgotten in situ: can we prevent this situation?,Case reports,"Georgiades, Fanourios; Kourieos, Charilaos; Kourieos, Antigoni; Kouriefs, Chryssanthos",2016,2015
RCSJ-2016-0397,Transcatheter Aortic Valve Implantation (TAVI) versus Surgical Aortic Valve Replacement (SAVR) for the Treatment of Aortic Valve Stenosis ,Review articles,"Jain, Sarus; Kahlon, Amandeep",2016,2015
RCSJ-2016-0398,Acute Rectal Ischaemia following Emergency Abdominal Aortic Aneurysm surgery,Case reports,"Mosley, Frances; Akhtar, Sobia; George, Rina; Pillay, Woolagasen",2016,2015
RCSJ-2016-0399,Use of patient owned smart phone photography in diabetic foot clinic,Technical papers,"Matthews, Edward; Westwood, Mark",2016,2015
RCSJ-2016-0403,Draping an Image Intensifier for Distal Locking Screws,Technical papers,"McHale, Stephen; Ashworth, Mark",2016,2015
RCSJ-2016-0404,Specimen “Sandwich” – orientating the operative specimen in breast surgery,Technical papers,"Dimock, Richard; Pakzad, Farrokh",2016,2015
RCSJ-2016-0406,Unique case of acute epiglottitis in an elderly:  A case report and review of the literature,Case reports,"Pang, Calver; Mohammed, Rasheed",2016,2015
RCSJ-2016-0409,Selective Hemihepatic Vascular Occlusion versus Pringle Maneuver in Hepatectomy for Primary Liver Cancer,Original research – Annals (clinical),"Li, Minghao; Zhang, Tao; Wang, Liyun; Li, Baoding; Ding, Yang; Zhang, Chunyan; He, Saiwu; Yang, Zhiqi",2016,2015
RCSJ-2016-0415,Effect of Body Mass Index as an independent factor of laparoscopic cholecystectomy complications,Original research – Annals (clinical),"Bowling, Kirk; Andrews, Stuart; Srinivas, Gandrapu; Johnson, Nicholas",2016,2015
RCSJ-2016-0416,Ruptured EVAR treated with Open Aortic Wrap technique ,Technical papers,"Jarral, Fazain; Murphy, Kieran; Nassef, Ahmed",2016,2015
RCSJ-2016-0418,Successful Management of Bronchopleural Fistula with Temporary Separate Lung Ventilation via Double-Lumen Tube in Combination with Talc Pleurodesis,Case reports,"Ull, Christopher; Aach, Mirko; Reichert, Josef; Schildhauer, Thomas; Swol, Justyna",2016,2015
RCSJ-2016-0419,Proximal-Type Epithelioid Sarcoma in the Perineum: report of a rare case,Case reports,"chen, shiwei; xia, shijun",2016,2015
RCSJ-2016-0420,Outcome measures of extracorporeal life support (ECLS) in trauma patients versus patients without trauma: a seven-year single-center retrospective cohort study,Original research – Annals (clinical),"Ull, Christopher; Schildhauer, Thomas; Strauch, Justus; Swol, Justyna",2016,2015
RCSJ-2016-0423,"‘The Psychological Problem Is Looking At You, Are You Looking For It?’
Psychological associations with symptomatic musculo-skeletal referrals 
",Original research – Annals (clinical),"Arshad, Mohammed; Paton, Robin",2016,2015
RCSJ-2016-0424,Management of bleeding from an Iatrogenic posterior wall mucosal tear at the carina,Technical papers,"Remtulla, Mohammedabbas; Senanayake, Eshan; Bishay, Ehab",2016,2015
RCSJ-2016-0425,The significance of red patches seen at flexible cystoscopy via a ‘One-Stop’ haematuria clinic,Original research – Annals (clinical),"Nkwam, Nkwam; Trecarten, Shaun; Momcilovic, Stefan; Bazo, Alvaro; Parkinson, Richard; Mann, Gurminder; Sherwood, Benedict",2016,2015
RCSJ-2016-0426,"
HYPOTHERMIA IN COLORECTAL SURGERIES; A REASON FOR CONCERN
",Original research – Annals (clinical),"GALA, TANZEELA; chawla, tabish; shahzad, noman; edhi, ahmed",2016,2015
RCSJ-2016-0427,A novel technique for placement of snug setons for fistula-in-ano.,Technical papers,"Pearce, Phill; Machesney, Michael",2016,2015
RCSJ-2016-0428,Are we there yet? An audit on theatre time utilisation,Original research – Annals (clinical),"Virdi, Gurnam; Kakar, Rahul; Dean, Fraser; Sharma, Himanshu",2016,2015
RCSJ-2016-0429,Postoperative complications and outcomes of femtosecond laser-assisted cataract surgery versus conventional phacoemulsification for cataract among elder population: a meta-analysis,Original research – Annals (clinical),"Li, Zhaohui; Ye, Zi; He, ShouZhi",2016,2015
RCSJ-2016-0431,"A Case Report of Quadricuspid Aortic Valve with Severe Aortic Regurgitation
",Case reports,"Garner, Megan; Harky, Amer; Rossi, Alessia; Lawrence, David",2016,2015
RCSJ-2016-0432,"Retrosternal goitres: a practical classification

",Review articles,"CVASCIUC, TITUS; ALMERIE, QUTAYBA; DAVE, RAJIV; LANSDOWN, MARK",2016,2015
RCSJ-2016-0433,"Fibromatosis: A Review of the Risk Factors for Recurrence & Outcomes
",Original research – Annals (clinical),"Horsley, Michael; Arshad, Mohammed; Khan, Tahir",2016,2015
RCSJ-2016-0434,"Emergency Laparoscopic Conversion from Mini-Gastric Bypass to Modified Roux-en-Y
Gastric Bypass due to Acute Bleeding from a Recurrent Marginal Ulcer",Case reports,"Nagliati, Carlo; Caruso, Valentina; Menegon, Paola; Godina, Mario",2016,2015
RCSJ-2016-0435,"Centralisation for resection of the pancreatic head: a comparison of operative factors and early outcomes during the pre-centralisation, early developmental and established phases",Original research – Annals (clinical),"Kostalas, Marcos; Nageswaran, Hari; Froghi, Saied; Riga, Angela; Kumar, Rajesh; Menezes, Neville; Worthington, Tim; Karanjia, Nariman",2016,2015
RCSJ-2016-0436,Transverse colon tumour masquerading as an incarcerated paraumbilical hernia,Case reports,"Mak, Mandy; Amajuoyi, Adaugo; Smith, Faye; Hakeem, Abdul; Velchuru, Vamsi",2016,2015
RCSJ-2016-0437,Intraoperative cell-salvage with autologous transfusion in elective liver resection-a propensity score matched case-control analysis ,Original research – Annals (clinical),"Zacharias, Thomas; Ahlschwede, Erich; Dufour, Nicole; Romain, Florence; Theissen-Laval, Odile",2016,2015
